554,,,,,,,,,
1634,,,,,,,,,
1635,,,,,,,,,
1636,,-0.2,6.00,12.0,1,5.79,0.21,0.052,0.155
1637,,,,,,,,,
1638,,-0.7|-2.3|1.7|0.0|-0.1,5.15|10.96|4.42|4.94|3.78,71.2|33.2|156.2|47.1|16.2,13|9|27|8|3,3.85|7.42|4.37|5.58|5.80,1.3|3.54|0.05|-0.64|-2.02,0.154|0.123|0.141|0.154|0.176,0.113|0.168|0.126|0.091|0.141
1639,,,,,,,,,
1640,,,,,,,,,
1641,,,,,,,,,
1642,,,,,,,,,
1643,,,,,,,,,
1644,,-0.3|-0.1,13.50|4.50,6.2|14.0,0|0,8.23|5.72,5.27|-1.22,0.152|0.29,0.152|0.097
1645,,-0.5,8.05,19.0,5,5.16,2.89,0.076,0.087
1646,,0.3|-0.2,3.42|9.53,23.2|5.2,2|0,5.34|6.62,-1.92|2.91,0.044|0.0,0.149|0.069
1647,,,,,,,,,
1648,,,,,,,,,
1649,,-0.2|-1.8|0.5|-0.2|0.8|0.4|-0.3,13.50|9.96|1.50|7.56|1.37|4.55|9.00,4.0|47.0|12.0|8.1|19.2|57.1|8.0,0|11|0|0|0|8|0,8.38|5.73|4.96|4.35|3.76|4.88|5.01,5.12|4.23|-3.46|3.21|-2.39|-0.33|3.99,0.087|0.161|0.145|0.105|0.147|0.169|0.132,0.174|0.124|0.145|0.053|0.093|0.109|0.079
1650,,,,,,,,,
1651,,0.0|-0.6,5.35|15.63,35.1|6.1,3|0,4.67|5.86,0.68|9.77,0.091|0.057,0.145|0.086
1652,,0.2|0.2|0.1,0.00|4.05|2.57,3.2|20.0|7.0,0|0|0,1.69|3.61|6.03,-1.69|0.44|-3.46,0.267|0.213|0.059,0.067|0.157|0.059
1653,,0.0|-0.1,3.00|5.13,18.0|33.1,2|4,2.41|5.12,0.59|0.01,0.083|0.071,0.056|0.149
1654,,-0.2,27.00,1.0,0,6.01,20.99,0.0,0.167
1655,,,,,,,,,
1656,,,,,,,,,
1657,,-0.5|-0.3,4.46|20.25,72.2|1.1,10|1,3.72|9.16,0.74|11.09,0.085|0.0,0.142|0.429
1658,,,,,,,,,
1659,,4.8|0.0|-0.9|0.1,2.60|4.33|5.71|0.00,169.1|114.1|80.1|1.0,15|17|6|0,3.75|4.34|5.04|2.42,-1.15|-0.01|0.67|-2.42,0.113|0.086|0.067|0.0,0.087|0.086|0.097|0.0
1660,,,,,,,,,
1661,,,,,,,,,
1662,,,,,,,,,
1663,,-0.2|0.6|2.2|0.7|-0.4|-0.1|0.4|-0.5|1.3|-1.2|-0.6|2.0,8.18|3.61|4.25|5.04|4.57|4.65|4.48|4.46|2.99|4.81|9.26|3.59,11.0|107.1|148.1|203.2|128.0|60.0|184.2|187.2|69.1|168.1|11.2|185.2,0|10|17|28|19|1|27|24|7|24|3|24,7.11|4.60|4.63|4.26|4.41|3.52|4.21|4.09|3.85|4.17|5.97|3.55,1.07|-0.99|-0.38|0.78|0.16|1.13|0.27|0.37|-0.86|0.64|3.29|0.04,0.073|0.077|0.089|0.088|0.067|0.094|0.071|0.068|0.071|0.073|0.0|0.086,0.109|0.077|0.086|0.058|0.062|0.075|0.053|0.078|0.09|0.088|0.148|0.082
1664,,0.1|-0.3|-0.2|0.3|-0.6,4.26|6.15|12.00|4.82|8.64,6.1|26.1|3.0|65.1|16.2,2|5|1|2|2,6.62|4.26|4.39|4.66|4.95,-2.36|1.89|7.61|0.16|3.69,0.129|0.169|0.167|0.125|0.094,0.226|0.155|0.167|0.101|0.118
1665,,-0.1|-2.0|-0.2,7.88|6.62|3.44,8.0|70.2|68.0,1|7|8,3.54|5.07|3.74,4.34|1.55|-0.3,0.053|0.059|0.069,0.053|0.135|0.117
1666,,,,,,,,,
1667,,0.7|-0.5|0.1|-0.8|2.5|-0.3|0.4|0.7,3.84|15.00|5.14|5.09|3.73|4.40|4.45|4.10,65.2|9.0|21.0|40.2|157.0|139.0|111.1|118.2,10|2|2|6|21|25|11|9,3.60|7.54|3.43|3.63|4.17|3.90|4.26|4.05,0.24|7.46|1.71|1.46|-0.44|0.5|0.19|0.05,0.131|0.08|0.191|0.077|0.129|0.085|0.137|0.086,0.124|0.18|0.138|0.11|0.092|0.066|0.096|0.059
1668,,-0.0,5.59,9.2,0,5.81,-0.22,0.286,0.071
1669,,0.1|0.1|1.8|0.2,2.60|2.86|2.37|3.71,27.2|22.0|64.2|63.0,0|0|0|0,4.29|4.41|2.84|4.26,-1.69|-1.55|-0.47|-0.55,0.275|0.255|0.421|0.273,0.15|0.138|0.081|0.118
1670,,,,,,,,,
1671,,,,,,,,,
1672,,,,,,,,,
1673,,-0.4,9.00,11.0,3,5.87,3.13,0.164,0.255
1674,,-0.7|-0.6|-0.4,8.53|6.80|6.75,19.0|92.2|32.0,3|13|2,6.55|4.95|4.89,1.98|1.85|1.86,0.028|0.04|0.038,0.131|0.089|0.095
1675,,0.1|-0.6|-1.3|0.4|-0.1,3.38|6.55|7.94|4.30|5.54,5.1|34.1|28.1|52.1|13.0,0|0|0|0|0,3.32|4.21|6.03|4.50|7.74,0.06|2.34|1.91|-0.2|-2.2,0.167|0.199|0.137|0.14|0.188,0.083|0.149|0.115|0.118|0.125
1676,,-0.5|-0.9,14.85|6.57,6.2|50.2,2|10,11.23|5.98,3.62|0.59,0.194|0.167,0.028|0.088
1677,,0.0|2.0|1.6|6.2|3.5|-0.5|-0.4|0.4|4.3|1.7|-0.7,5.40|3.28|4.37|3.70|3.78|5.89|5.34|4.42|2.93|3.52|6.68,8.1|98.2|197.2|272.1|214.1|36.2|129.2|59.0|190.2|120.1|62.0,1|13|26|35|30|7|23|10|31|19|12,6.08|3.80|3.42|3.58|4.17|5.24|5.18|4.61|3.78|3.46|5.13,-0.68|-0.52|0.95|0.12|-0.39|0.65|0.16|-0.19|-0.85|0.06|1.55,0.054|0.104|0.16|0.136|0.144|0.072|0.127|0.106|0.146|0.165|0.119,0.054|0.056|0.063|0.059|0.05|0.054|0.073|0.077|0.067|0.081|0.061
1678,,-0.2|0.3,4.40|2.66,14.1|44.0,2|4,2.74|3.29,1.66|-0.63,0.097|0.108,0.081|0.102
1679,,0.7|-0.3|-0.0|-1.2|-0.5|-0.2|0.1|-0.2|-0.4|0.2|1.3,3.11|40.50|3.38|5.88|40.50|4.41|2.68|4.26|10.80|3.57|2.49,37.2|0.2|5.1|72.0|1.1|16.1|37.0|57.0|6.2|40.1|65.0,0|0|0|0|0|0|0|0|0|0|0,3.13|7.65|2.68|4.20|9.10|3.89|3.34|4.32|7.52|2.93|4.00,-0.02|32.85|0.7|1.68|31.4|0.52|-0.66|-0.06|3.28|0.64|-1.51,0.209|0.0|0.115|0.214|0.182|0.129|0.113|0.116|0.03|0.181|0.123,0.108|0.143|0.038|0.08|0.273|0.071|0.075|0.116|0.03|0.05|0.071
1680,,,,,,,,,
1681,,-0.2|2.7|-0.6|0.4|-1.5,10.80|3.52|5.26|4.24|6.22,3.1|120.1|63.1|110.1|98.1,1|14|8|14|11,8.81|4.14|5.38|4.28|6.81,1.99|-0.62|-0.12|-0.04|-0.59,0.0|0.161|0.139|0.092|0.069,0.333|0.096|0.16|0.099|0.148
1682,,,,,,,,,
1683,,,,,,,,,
1684,,,,,,,,,
1685,,,,,,,,,
1686,,1.2|3.0|3.6|5.5|3.0|5.8,1.74|2.75|1.76|3.65|3.26|3.92,150.0|366.2|210.0|328.0|323.0|378.2,16|39|24|38|37|45,2.56|3.04|3.11|3.94|3.05|3.84,-0.82|-0.29|-1.35|-0.29|0.21|0.08,0.148|0.086|0.115|0.06|0.072|0.059,0.017|0.065|0.052|0.048|0.043|0.058
1687,,,,,,,,,
1688,,,,,,,,,
1689,,,,,,,,,
1690,,-0.5|-0.1,5.22|10.80,29.1|3.1,2|0,5.34|7.77,-0.12|3.03,0.122|0.053,0.17|0.316
1691,,-0.8,7.79,32.1,0,6.88,0.91,0.115,0.152
1692,,0.4|0.8|-0.5|1.4|-1.5,3.55|3.35|3.32|4.36|6.02,71.0|94.0|124.2|202.1|128.2,1|14|15|29|21,2.81|2.62|3.07|4.53|4.26,0.74|0.73|0.25|-0.17|1.76,0.216|0.188|0.174|0.156|0.13,0.101|0.061|0.091|0.116|0.135
1693,,-0.2|0.3|-0.1|0.4|2.0,5.14|3.78|3.19|3.18|2.72,7.0|66.2|31.0|62.1|79.1,0|0|0|0|0,3.31|4.57|4.14|3.90|3.47,1.83|-0.79|-0.95|-0.72|-0.75,0.289|0.268|0.22|0.213|0.275,0.184|0.118|0.135|0.098|0.117
1694,,0.4,1.46,12.1,0,3.70,-2.24,0.34,0.08
1695,,,,,,,,,
1696,,-1.4,6.21,100.0,12,4.32,1.89,0.039,0.066
1697,,-1.1,5.56,34.0,1,5.07,0.49,0.076,0.111
1698,,0.1,0.00,2.1,0,6.88,-6.88,0.0,0.231
1699,,0.7|-0.5,2.94|7.27,33.2|17.1,0|0,2.90|4.70,0.04|2.57,0.272|0.22,0.126|0.134
1700,,-1.3|0.5|2.9|2.6|0.5,6.72|4.14|3.89|3.50|3.00,72.1|71.2|136.2|192.2|18.0,14|10|22|30|3,4.50|4.57|3.73|3.80|3.64,2.22|-0.43|0.16|-0.3|-0.64,0.166|0.136|0.138|0.145|0.205,0.078|0.083|0.071|0.055|0.068
1701,,-0.6,19.29,2.1,1,4.75,14.54,0.111,0.167
1702,,-0.0,9.00,2.0,0,16.87,-7.87,0.0,0.111
1703,,,,,,,,,
1704,,0.3|-0.3|0.4|1.0|1.6|1.9|0.3|0.4|1.2|1.4|0.7|0.9|0.1,3.23|19.64|1.98|2.70|3.11|3.04|4.42|3.86|2.90|3.34|2.45|1.42|4.35,30.2|3.2|13.2|36.2|75.1|77.0|59.0|23.1|62.0|64.2|40.1|19.0|10.1,0|0|0|0|0|0|0|0|0|0|0|0|0,3.11|10.77|2.04|3.89|2.58|4.04|4.47|3.62|2.53|3.56|3.73|4.82|3.77,0.12|8.87|-0.06|-1.19|0.53|-1.0|-0.05|0.24|0.37|-0.22|-1.28|-3.4|0.58,0.088|0.0|0.173|0.221|0.18|0.193|0.135|0.096|0.179|0.1|0.081|0.049|0.109,0.056|0.208|0.019|0.039|0.045|0.093|0.096|0.038|0.052|0.055|0.044|0.099|0.036
1705,,0.1|0.6|0.9|-0.0,3.38|0.95|2.44|3.71,2.2|19.0|55.1|26.2,0|0|0|0,6.86|3.31|3.55|3.39,-3.48|-2.36|-1.11|0.32,0.091|0.138|0.138|0.124,0.0|0.125|0.095|0.106
1706,,,,,,,,,
1707,,,,,,,,,
1708,,-0.4,5.80,35.2,8,4.96,0.84,0.143,0.137
1709,,-0.3,6.48,8.1,0,5.04,1.44,0.075,0.1
1710,,,,,,,,,
1711,,0.4,2.49,173.1,21,2.40,0.09,0.021,0.021
1712,,-0.2|-0.2,4.60|13.50,15.2|2.0,0|1,5.02|7.01,-0.42|6.49,0.03|0.0,0.061|0.25
1713,,3.1|8.6|3.0|0.5|3.2|-0.3|-0.4|2.7|1.1,2.13|1.23|3.31|2.85|1.38|3.88|3.73|3.15|2.71,535.2|573.0|394.0|487.0|196.0|51.0|147.0|214.1|342.0,60|64|44|54|20|6|16|23|38,2.18|2.14|2.97|2.67|2.21|3.14|3.22|3.46|2.76,-0.05|-0.91|0.34|0.18|-0.83|0.74|0.51|-0.31|-0.05,0.027|0.045|0.034|0.061|0.071|0.027|0.05|0.062|0.117,0.008|0.017|0.023|0.012|0.008|0.014|0.034|0.024|0.016
1714,,,,,,,,,
1715,,0.7|-0.9|0.0,3.13|7.23|6.75,23.0|47.1|4.0,2|5|0,3.68|4.00|7.91,-0.55|3.23|-1.16,0.065|0.065|0.0,0.076|0.074|0.1
1716,,,,,,,,,
1717,,,,,,,,,
1718,,,,,,,,,
1719,,,,,,,,,
1720,,,,,,,,,
1721,,,,,,,,,
1722,,-0.1,5.68,12.2,1,5.51,0.17,0.22,0.153
1723,,,,,,,,,
1724,,-0.4|-0.3|6.2|5.4|2.2|-1.3|-0.8,27.00|4.13|2.96|2.98|3.90|5.16|6.21,2.0|69.2|285.2|260.0|224.0|134.1|42.0,0|11|39|40|34|21|6,7.01|3.14|2.54|2.51|3.82|4.14|5.18,19.99|0.99|0.42|0.47|0.08|1.02|1.03,0.133|0.175|0.172|0.198|0.144|0.118|0.065,0.0|0.109|0.062|0.062|0.073|0.085|0.09
1725,,,,,,,,,
1726,,,,,,,,,
1727,,0.0,4.50,4.0,0,7.16,-2.66,0.05,0.2
1728,,,,,,,,,
1729,,0.1,0.00,1.0,0,2.85,-2.85,0.0,0.0
1730,,,,,,,,,
1731,,,,,,,,,
1732,,,,,,,,,
1733,,,,,,,,,
1734,,-0.9,28.42,6.1,0,12.79,15.63,0.07,0.256
1735,,-0.0|0.4|-0.0|0.4|-0.3,3.46|2.35|0.00|0.00|20.25,13.0|23.0|2.0|9.0|2.2,2|2|0|1|0,2.52|1.67|3.68|1.43|6.23,0.94|0.68|-3.68|-1.43|14.02,0.051|0.14|0.0|0.091|0.0,0.034|0.04|0.125|0.0|0.158
1736,,0.2|0.3|-0.3,3.12|2.00|4.66,8.2|9.0|63.2,1|1|3,3.45|3.04|4.68,-0.33|-1.04|-0.02,0.154|0.108|0.042,0.179|0.135|0.07
1737,,,,,,,,,
1738,,,,,,,,,
1739,,,,,,,,,
1740,,,,,,,,,
1741,,-0.3,4.78,32.0,3,4.77,0.01,0.007,0.099
1742,,,,,,,,,
1743,,,,,,,,,
1744,,2.1|-1.9|-0.3|-1.2|-4.4,4.50|6.38|5.63|4.14|3.71,264.0|79.0|8.0|108.2|240.0,30|9|2|14|27,4.10|3.60|5.06|3.29|2.39,0.4|2.78|0.57|0.85|1.32,0.01|0.002|0.0|0.005|0.006,0.029|0.011|0.0|0.016|0.021
1745,,,,,,,,,
1746,,0.2,0.00,3.0,0,1.08,-1.08,0.25,0.0
1747,,-0.5|3.2|2.1|-0.4|-2.1,5.08|4.55|4.70|4.21|7.41,95.2|229.2|235.2|179.2|51.0,11|28|28|21|3,4.54|4.46|4.97|4.44|5.10,0.54|0.09|-0.27|-0.23|2.31,0.05|0.068|0.053|0.042|0.04,0.101|0.071|0.054|0.058|0.065
1748,,,,,,,,,
1749,,-0.9|1.9|0.2|6.9|3.8|0.5|0.2|3.5|0.3|-0.2|1.0|-1.0|0.1|0.1,7.05|3.04|3.88|2.67|3.51|4.39|4.69|3.26|3.84|9.82|4.15|5.76|2.84|0.00,44.2|109.2|67.1|280.0|215.2|186.2|142.0|204.0|61.0|11.0|102.0|45.1|12.2|2.0,1|15|10|36|28|27|15|27|7|0|14|5|3|0,4.89|3.92|3.74|3.57|4.14|4.30|4.53|3.83|4.47|8.32|3.48|6.72|4.61|3.37,2.16|-0.88|0.14|-0.9|-0.63|0.09|0.16|-0.57|-0.63|1.5|0.67|-0.96|-1.77|-3.37,0.075|0.145|0.141|0.128|0.135|0.134|0.161|0.138|0.104|0.098|0.115|0.066|0.115|0.222,0.15|0.166|0.138|0.085|0.088|0.112|0.089|0.099|0.084|0.098|0.071|0.132|0.213|0.222
1750,,,,,,,,,
1751,,-0.0,5.40,5.0,1,7.42,-2.02,0.083,0.208
1752,,1.0|-0.7,2.87|6.32,47.0|15.2,0|0,3.68|6.31,-0.81|0.01,0.144|0.163,0.133|0.2
1753,,-0.3,7.94,11.1,2,5.82,2.12,0.115,0.135
1754,,,,,,,,,
1755,,0.0|0.9|0.6|-0.1,5.93|3.21|3.81|5.49,27.1|47.2|28.1|41.0,0|0|0|0,4.82|4.14|4.37|3.72,1.11|-0.93|-0.56|1.77,0.171|0.172|0.236|0.183,0.057|0.116|0.065|0.086
1756,,0.2|0.6|-1.4,0.53|1.11|3.40,17.0|40.2|50.1,1|2|1,2.04|2.00|2.77,-1.51|-0.89|0.63,0.129|0.141|0.074,0.065|0.067|0.074
1757,,2.2|-0.9|-0.3|-0.5|-0.2|-0.1|0.5|-0.6,3.31|4.17|6.39|8.40|2.70|3.90|3.45|5.43,157.2|157.2|12.2|15.0|3.1|83.0|104.1|56.1,17|19|0|1|0|0|6|0,3.75|4.31|4.20|8.24|8.51|3.87|3.73|4.32,-0.44|-0.14|2.19|0.16|-5.81|0.03|-0.28|1.11,0.153|0.141|0.149|0.128|0.05|0.121|0.148|0.103,0.106|0.086|0.134|0.205|0.15|0.129|0.101|0.103
1758,,0.1|-0.2|0.6,3.86|4.96|3.14,7.0|16.1|57.1,1|3|3,3.95|3.64|3.54,-0.09|1.32|-0.4,0.0|0.055|0.067,0.107|0.068|0.075
1759,,-0.2|0.8|2.0|5.5|2.4|5.3|3.3|-0.1|5.0|2.9|0.8,5.07|5.53|5.01|2.92|3.97|2.60|3.53|5.00|3.50|3.11|3.46,225.1|167.2|147.1|250.0|254.0|287.2|255.0|174.2|234.0|176.1|96.1,32|21|13|29|31|32|28|25|29|25|13,4.97|5.07|5.14|3.76|3.69|3.36|3.97|4.40|4.04|4.19|3.63,0.1|0.46|-0.13|-0.84|0.28|-0.76|-0.44|0.6|-0.54|-1.08|-0.17,0.084|0.066|0.099|0.108|0.074|0.09|0.098|0.077|0.103|0.099|0.092,0.109|0.109|0.09|0.074|0.054|0.066|0.077|0.083|0.065|0.089|0.085
1760,,,,,,,,,
1761,,,,,,,,,
1762,,,,,,,,,
1763,,,,,,,,,
1764,,,,,,,,,
1765,,,,,,,,,
1766,,,,,,,,,
1767,,0.6|-0.6,3.41|4.60,31.2|76.1,5|9,3.27|5.40,0.14|-0.8,0.179|0.091,0.136|0.164
1768,,-0.3|-1.1|3.6|2.3|1.0|-0.2|2.2|1.6|2.8|0.2|0.0|-0.2|-0.6|0.2,5.66|4.07|1.56|2.45|2.95|4.28|2.48|2.82|2.41|3.86|4.44|5.19|5.86|5.14,20.2|97.1|86.2|95.1|91.2|113.2|65.1|70.1|71.0|11.2|50.2|8.2|55.1|21.0,1|1|0|0|4|12|0|0|0|0|0|0|0|0,3.98|3.88|3.10|4.04|3.61|5.22|3.68|4.27|3.50|4.91|5.45|3.36|5.57|6.38,1.68|0.19|-1.54|-1.59|-0.66|-0.94|-1.2|-1.45|-1.09|-1.05|-1.01|1.83|0.29|-1.24,0.125|0.164|0.169|0.197|0.226|0.153|0.24|0.219|0.264|0.302|0.23|0.275|0.223|0.117,0.068|0.088|0.091|0.127|0.118|0.093|0.107|0.071|0.097|0.132|0.086|0.2|0.113|0.096
1769,,,,,,,,,
1770,,,,,,,,,
1771,,,,,,,,,
1772,,,,,,,,,
1773,,-0.1,4.50,8.0,0,2.81,1.69,0.147,0.059
1774,,,,,,,,,
1775,,0.2,2.00,9.0,0,4.27,-2.27,0.2,0.114
1776,,,,,,,,,
1777,,,,,,,,,
1778,,0.1,0.00,2.0,0,3.10,-3.1,0.111,0.111
1779,,-0.1|-0.6,6.75|6.64,10.2|39.1,0|0,5.30|5.02,1.45|1.62,0.13|0.131,0.065|0.12
1780,,,,,,,,,
1781,,,,,,,,,
1782,,,,,,,,,
1783,,-0.5|0.7|0.0|1.5|3.6|5.9|0.6|0.7|-0.6|-0.8|-0.9|-0.4,4.82|3.38|6.52|2.67|2.95|2.51|4.85|3.29|6.45|6.85|10.50|9.72,37.1|66.2|19.1|67.1|155.1|218.1|182.0|27.1|90.2|47.1|18.0|8.1,2|5|2|1|2|24|20|0|10|3|1|1,3.77|4.40|3.58|3.06|2.88|3.14|3.82|5.40|4.95|3.79|5.61|4.84,1.05|-1.02|2.94|-0.39|0.07|-0.63|1.03|-2.11|1.5|3.06|4.89|4.88,0.097|0.051|0.129|0.106|0.151|0.107|0.073|0.062|0.104|0.117|0.081|0.104,0.103|0.081|0.059|0.067|0.052|0.05|0.063|0.08|0.078|0.096|0.116|0.167
1784,,0.2|0.2|-0.1|1.0|0.2|0.9|0.0,3.91|4.23|6.28|2.87|4.13|2.98|5.19,23.0|27.2|14.1|47.0|28.1|48.1|8.2,0|0|0|0|0|0|0,4.19|3.87|3.24|3.54|3.86|3.19|9.33,-0.28|0.36|3.04|-0.67|0.27|-0.21|-4.14,0.16|0.187|0.222|0.251|0.256|0.224|0.163,0.09|0.073|0.079|0.112|0.085|0.087|0.326
1785,,,,,,,,,
1786,,,,,,,,,
1787,,0.2|-1.4|0.7|-1.7|-0.9,4.85|6.89|4.77|7.61|12.00,13.0|48.1|120.2|71.0|18.0,2|10|21|8|2,7.04|6.07|4.87|6.71|7.98,-2.19|0.82|-0.1|0.9|4.02,0.098|0.107|0.12|0.121|0.099,0.118|0.102|0.099|0.169|0.099
1788,,,,,,,,,
1789,,2.9|1.2|3.6|1.9|4.1|2.4|2.5|2.1|1.0|0.1,1.53|3.29|2.84|3.80|3.18|4.10|3.09|2.72|4.19|4.16,88.0|153.1|168.0|156.1|206.1|164.2|154.1|109.1|92.1|84.1,9|15|19|23|25|12|8|6|0|0,2.81|2.83|2.92|3.58|3.89|4.49|3.98|3.28|3.95|4.19,-1.28|0.46|-0.08|0.22|-0.71|-0.39|-0.89|-0.56|0.24|-0.03,0.074|0.089|0.119|0.082|0.086|0.064|0.102|0.127|0.136|0.083,0.082|0.084|0.067|0.074|0.07|0.109|0.092|0.097|0.103|0.066
1790,,0.8|-1.2|0.0|-0.2|0.0|-0.1,2.48|5.33|5.40|16.20|6.00|6.00,32.2|72.2|5.0|1.2|3.0|6.0,0|0|0|0|0|0,3.57|4.84|2.75|2.64|4.13|5.03,-1.09|0.49|2.65|13.56|1.87|0.97,0.203|0.192|0.174|0.417|0.188|0.258,0.113|0.101|0.087|0.25|0.188|0.129
1791,,-0.3|-0.3,11.00|18.00,9.0|2.0,1|0,7.13|20.55,3.87|-2.55,0.102|0.0,0.204|0.214
1792,,,,,,,,,
1793,,,,,,,,,
1794,,0.1|3.0|2.9|4.6|5.4|4.5|8.9|3.0|2.5|2.3|1.4|2.7,0.00|2.26|2.85|2.52|2.49|3.30|2.24|3.35|3.80|3.25|3.32|3.07,3.1|135.1|189.1|157.1|231.1|223.1|233.1|214.2|163.1|138.2|100.1|117.1,0|13|22|18|30|28|30|31|23|16|13|16,2.24|2.72|2.94|3.09|2.74|3.73|2.37|3.79|3.92|3.88|3.80|3.49,-2.24|-0.46|-0.09|-0.57|-0.25|-0.43|-0.13|-0.44|-0.12|-0.63|-0.48|-0.42,0.286|0.129|0.114|0.1|0.123|0.096|0.16|0.097|0.119|0.098|0.132|0.089,0.143|0.074|0.059|0.07|0.07|0.071|0.053|0.072|0.067|0.093|0.069|0.063
1795,,-0.3,8.10,10.0,1,7.56,0.54,0.036,0.291
1796,,,,,,,,,
1797,,,,,,,,,
1798,,,,,,,,,
1799,,,,,,,,,
1800,,-0.0|1.0|2.0|1.7|0.2,5.40|2.55|3.08|3.82|1.35,6.2|77.2|143.1|202.2|6.2,0|1|9|32|0,4.10|3.86|3.00|3.52|3.52,1.3|-1.31|0.08|0.3|-2.17,0.1|0.113|0.16|0.135|0.185,0.133|0.117|0.085|0.069|0.185
1801,,-0.3,9.00,5.0,1,4.45,4.55,0.0,0.074
1802,,0.6|1.7|11.2|9.7|8.4|4.2|7.8|4.2|3.3|1.9|-1.0,2.20|4.69|3.18|4.79|4.37|4.48|3.62|3.42|3.59|3.65|6.60,28.2|282.1|382.2|447.1|438.2|339.2|320.1|315.2|210.2|192.1|15.0,1|32|42|50|51|43|39|37|24|20|3,4.00|3.55|4.27|5.15|4.80|4.34|3.77|3.69|3.64|4.14|6.19,-1.8|1.14|-1.09|-0.36|-0.43|0.14|-0.15|-0.27|-0.05|-0.49|0.41,0.114|0.098|0.062|0.07|0.068|0.076|0.072|0.05|0.066|0.046|0.037,0.123|0.116|0.094|0.096|0.094|0.092|0.067|0.091|0.079|0.093|0.173
1803,,,,,,,,,
1804,,,,,,,,,
1805,,,,,,,,,
1806,,0.2|0.1|2.1|4.1|-0.9|-1.1|-0.2|0.1,2.33|3.57|3.57|2.39|3.57|3.74|5.06|3.00,73.1|22.2|174.0|207.0|85.2|106.0|5.1|3.0,5|3|19|24|11|13|1|0,3.18|3.43|3.15|2.71|3.58|3.19|5.61|5.23,-0.85|0.14|0.42|-0.32|-0.01|0.55|-0.55|-2.23,0.092|0.122|0.105|0.112|0.088|0.09|0.0|0.0,0.092|0.122|0.066|0.055|0.06|0.067|0.143|0.25
1807,,-0.4|-0.0|2.9|-0.3|-0.4|-0.3,4.98|3.81|3.15|4.39|6.75|6.75,85.0|78.0|114.1|94.1|16.0|9.1,10|7|5|4|0|0,3.99|4.21|3.93|3.84|4.98|6.04,0.99|-0.4|-0.78|0.55|1.77|0.71,0.118|0.089|0.101|0.094|0.073|0.02,0.12|0.1|0.092|0.083|0.122|0.18
1808,,,,,,,,,
1809,,1.2|0.4|0.4|-0.1|-1.0,3.17|4.27|3.86|4.05|7.39,48.1|92.2|39.2|6.2|31.2,6|4|5|1|4,4.19|3.38|3.36|5.17|3.47,-1.02|0.89|0.5|-1.12|3.92,0.073|0.117|0.126|0.1|0.118,0.068|0.025|0.048|0.1|0.076
1810,,-0.2|-0.1,6.75|4.20,9.1|15.0,2|1,3.20|5.05,3.55|-0.85,0.159|0.169,0.136|0.123
1811,,-0.2,18.00,2.0,0,11.52,6.48,0.143,0.214
1812,,-0.0,2.77,13.0,1,3.31,-0.54,0.057,0.075
1813,,-0.1|-0.2|-0.6|-0.2,9.00|3.35|4.91|4.05,2.0|51.0|18.1|60.0,0|5|1|8,0.56|3.25|1.99|3.37,8.44|0.1|2.92|0.68,0.2|0.083|0.169|0.072,0.0|0.092|0.052|0.064
1814,,,,,,,,,
1815,,,,,,,,,
1816,,0.3|0.3|0.1|1.2|-0.2|1.4|1.2|0.4|0.8|0.4|1.6|-1.3|0.5,2.20|3.75|3.24|1.63|6.28|2.60|3.01|3.79|2.70|2.70|1.81|5.96|4.15,16.1|12.0|8.1|38.2|14.1|55.1|74.2|59.1|43.1|20.0|59.2|54.1|65.0,0|0|0|0|0|0|0|0|0|0|0|0|2,4.67|2.90|4.81|2.56|6.79|3.77|3.91|3.58|3.63|2.70|3.60|5.34|5.27,-2.47|0.85|-1.57|-0.93|-0.51|-1.17|-0.9|0.21|-0.93|0.0|-1.79|0.62|-1.12,0.179|0.218|0.175|0.215|0.172|0.203|0.234|0.169|0.233|0.235|0.139|0.142|0.164,0.167|0.109|0.125|0.094|0.172|0.083|0.095|0.08|0.072|0.111|0.076|0.108|0.082
1817,,,,,,,,,
1818,,3.7|-2.8|-0.3|-0.5|1.2|-0.2|0.2,1.77|5.20|6.60|6.00|2.46|3.46|1.77,147.2|178.1|15.0|9.0|128.0|41.2|20.1,10|20|2|1|13|4|2,2.44|3.96|4.45|3.48|2.90|2.75|2.65,-0.67|1.24|2.15|2.52|-0.44|0.71|-0.88,0.169|0.089|0.114|0.045|0.07|0.08|0.047,0.098|0.153|0.2|0.114|0.073|0.049|0.023
1819,,,,,,,,,
1820,,,,,,,,,
1821,,-0.1|0.4,5.06|3.63,5.1|17.1,1|1,6.60|3.11,-1.54|0.52,0.034|0.087,0.241|0.043
1822,,,,,,,,,
